ObjInstance,Identifier,MethodName,ElapsedMilliseconds,Version
VersionComponent,3b9bb139-b8a8-4383-be7f-8a0aa6b25259,FINISH,312,Version2
VersionComponent,3b9bb139-b8a8-4383-be7f-8a0aa6b25259,GenerateOrders,144,Version2
VersionComponent,3b9bb139-b8a8-4383-be7f-8a0aa6b25259,OnInit_OnParam,171,Version2
VersionComponent,3b9bb139-b8a8-4383-be7f-8a0aa6b25259,OnParam_OnAfterRender,302,Version2
VersionComponent,3b9bb139-b8a8-4383-be7f-8a0aa6b25259,PopulateChartOrderState,12,Version2
VersionComponent,3b9bb139-b8a8-4383-be7f-8a0aa6b25259,SetParam,5,Version2
VersionComponent,3b9bb139-b8a8-4383-be7f-8a0aa6b25259,SetParam_OnInit,11,Version2
VersionComponent,3b9bb139-b8a8-4383-be7f-8a0aa6b25259,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,435d0ac3-f947-4e3e-b40e-c953924f1881,FINISH,310,Version2
BenchmarkComponent,435d0ac3-f947-4e3e-b40e-c953924f1881,OnInit_OnParam,167,Version2
BenchmarkComponent,435d0ac3-f947-4e3e-b40e-c953924f1881,OnParam_OnAfterRender,310,Version2
BenchmarkComponent,435d0ac3-f947-4e3e-b40e-c953924f1881,SetParam,166,Version2
BenchmarkComponent,435d0ac3-f947-4e3e-b40e-c953924f1881,SetParam_OnInit,166,Version2
VersionComponent,435d0ac3-f947-4e3e-b40e-c953924f1881,FINISH,306,Version2
VersionComponent,435d0ac3-f947-4e3e-b40e-c953924f1881,GenerateOrders,132,Version2
VersionComponent,435d0ac3-f947-4e3e-b40e-c953924f1881,OnInit_OnParam,160,Version2
VersionComponent,435d0ac3-f947-4e3e-b40e-c953924f1881,OnParam_OnAfterRender,295,Version2
VersionComponent,435d0ac3-f947-4e3e-b40e-c953924f1881,PopulateChartOrderState,12,Version2
VersionComponent,435d0ac3-f947-4e3e-b40e-c953924f1881,SetParam,5,Version2
VersionComponent,435d0ac3-f947-4e3e-b40e-c953924f1881,SetParam_OnInit,11,Version2
VersionComponent,435d0ac3-f947-4e3e-b40e-c953924f1881,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,4870f144-7306-4ee5-ad4f-bc4c647716d0,FINISH,329,Version2
BenchmarkComponent,4870f144-7306-4ee5-ad4f-bc4c647716d0,OnInit_OnParam,172,Version2
BenchmarkComponent,4870f144-7306-4ee5-ad4f-bc4c647716d0,OnParam_OnAfterRender,328,Version2
BenchmarkComponent,4870f144-7306-4ee5-ad4f-bc4c647716d0,SetParam,171,Version2
BenchmarkComponent,4870f144-7306-4ee5-ad4f-bc4c647716d0,SetParam_OnInit,171,Version2
VersionComponent,4870f144-7306-4ee5-ad4f-bc4c647716d0,FINISH,325,Version2
VersionComponent,4870f144-7306-4ee5-ad4f-bc4c647716d0,GenerateOrders,134,Version2
VersionComponent,4870f144-7306-4ee5-ad4f-bc4c647716d0,OnInit_OnParam,165,Version2
VersionComponent,4870f144-7306-4ee5-ad4f-bc4c647716d0,OnParam_OnAfterRender,314,Version2
VersionComponent,4870f144-7306-4ee5-ad4f-bc4c647716d0,PopulateChartOrderState,15,Version2
VersionComponent,4870f144-7306-4ee5-ad4f-bc4c647716d0,SetParam,5,Version2
VersionComponent,4870f144-7306-4ee5-ad4f-bc4c647716d0,SetParam_OnInit,11,Version2
VersionComponent,4870f144-7306-4ee5-ad4f-bc4c647716d0,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,48c623a0-bade-458f-b9be-600984ccbc1e,FINISH,327,Version2
BenchmarkComponent,48c623a0-bade-458f-b9be-600984ccbc1e,OnInit_OnParam,178,Version2
BenchmarkComponent,48c623a0-bade-458f-b9be-600984ccbc1e,OnParam_OnAfterRender,327,Version2
BenchmarkComponent,48c623a0-bade-458f-b9be-600984ccbc1e,SetParam,177,Version2
BenchmarkComponent,48c623a0-bade-458f-b9be-600984ccbc1e,SetParam_OnInit,177,Version2
VersionComponent,48c623a0-bade-458f-b9be-600984ccbc1e,FINISH,323,Version2
VersionComponent,48c623a0-bade-458f-b9be-600984ccbc1e,GenerateOrders,143,Version2
VersionComponent,48c623a0-bade-458f-b9be-600984ccbc1e,OnInit_OnParam,171,Version2
VersionComponent,48c623a0-bade-458f-b9be-600984ccbc1e,OnParam_OnAfterRender,312,Version2
VersionComponent,48c623a0-bade-458f-b9be-600984ccbc1e,PopulateChartOrderState,12,Version2
VersionComponent,48c623a0-bade-458f-b9be-600984ccbc1e,SetParam,5,Version2
VersionComponent,48c623a0-bade-458f-b9be-600984ccbc1e,SetParam_OnInit,11,Version2
VersionComponent,48c623a0-bade-458f-b9be-600984ccbc1e,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,496012c4-5a9a-4c4c-96e6-88eca4e98e5d,FINISH,331,Version2
BenchmarkComponent,496012c4-5a9a-4c4c-96e6-88eca4e98e5d,OnInit_OnParam,177,Version2
BenchmarkComponent,496012c4-5a9a-4c4c-96e6-88eca4e98e5d,OnParam_OnAfterRender,330,Version2
BenchmarkComponent,496012c4-5a9a-4c4c-96e6-88eca4e98e5d,SetParam,176,Version2
BenchmarkComponent,496012c4-5a9a-4c4c-96e6-88eca4e98e5d,SetParam_OnInit,177,Version2
VersionComponent,496012c4-5a9a-4c4c-96e6-88eca4e98e5d,FINISH,326,Version2
VersionComponent,496012c4-5a9a-4c4c-96e6-88eca4e98e5d,GenerateOrders,141,Version2
VersionComponent,496012c4-5a9a-4c4c-96e6-88eca4e98e5d,OnInit_OnParam,169,Version2
VersionComponent,496012c4-5a9a-4c4c-96e6-88eca4e98e5d,OnParam_OnAfterRender,316,Version2
VersionComponent,496012c4-5a9a-4c4c-96e6-88eca4e98e5d,PopulateChartOrderState,12,Version2
VersionComponent,496012c4-5a9a-4c4c-96e6-88eca4e98e5d,SetParam,6,Version2
VersionComponent,496012c4-5a9a-4c4c-96e6-88eca4e98e5d,SetParam_OnInit,12,Version2
VersionComponent,496012c4-5a9a-4c4c-96e6-88eca4e98e5d,VisualizeOrderStatusSuccess,10,Version2
BenchmarkComponent,49d8f649-1088-4763-8364-915a41e35c73,FINISH,323,Version2
BenchmarkComponent,49d8f649-1088-4763-8364-915a41e35c73,OnInit_OnParam,177,Version2
BenchmarkComponent,49d8f649-1088-4763-8364-915a41e35c73,OnParam_OnAfterRender,323,Version2
BenchmarkComponent,49d8f649-1088-4763-8364-915a41e35c73,SetParam,176,Version2
BenchmarkComponent,49d8f649-1088-4763-8364-915a41e35c73,SetParam_OnInit,177,Version2
VersionComponent,49d8f649-1088-4763-8364-915a41e35c73,FINISH,319,Version2
VersionComponent,49d8f649-1088-4763-8364-915a41e35c73,GenerateOrders,142,Version2
VersionComponent,49d8f649-1088-4763-8364-915a41e35c73,OnInit_OnParam,170,Version2
VersionComponent,49d8f649-1088-4763-8364-915a41e35c73,OnParam_OnAfterRender,308,Version2
VersionComponent,49d8f649-1088-4763-8364-915a41e35c73,PopulateChartOrderState,12,Version2
VersionComponent,49d8f649-1088-4763-8364-915a41e35c73,SetParam,5,Version2
VersionComponent,49d8f649-1088-4763-8364-915a41e35c73,SetParam_OnInit,12,Version2
VersionComponent,49d8f649-1088-4763-8364-915a41e35c73,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,552fbd65-8a32-4a95-af11-f8adce029fa6,FINISH,325,Version2
BenchmarkComponent,552fbd65-8a32-4a95-af11-f8adce029fa6,OnInit_OnParam,191,Version2
BenchmarkComponent,552fbd65-8a32-4a95-af11-f8adce029fa6,OnParam_OnAfterRender,324,Version2
BenchmarkComponent,552fbd65-8a32-4a95-af11-f8adce029fa6,SetParam,189,Version2
BenchmarkComponent,552fbd65-8a32-4a95-af11-f8adce029fa6,SetParam_OnInit,190,Version2
VersionComponent,552fbd65-8a32-4a95-af11-f8adce029fa6,FINISH,320,Version2
VersionComponent,552fbd65-8a32-4a95-af11-f8adce029fa6,GenerateOrders,156,Version2
VersionComponent,552fbd65-8a32-4a95-af11-f8adce029fa6,OnInit_OnParam,184,Version2
VersionComponent,552fbd65-8a32-4a95-af11-f8adce029fa6,OnParam_OnAfterRender,310,Version2
VersionComponent,552fbd65-8a32-4a95-af11-f8adce029fa6,PopulateChartOrderState,12,Version2
VersionComponent,552fbd65-8a32-4a95-af11-f8adce029fa6,SetParam,5,Version2
VersionComponent,552fbd65-8a32-4a95-af11-f8adce029fa6,SetParam_OnInit,12,Version2
VersionComponent,552fbd65-8a32-4a95-af11-f8adce029fa6,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,6707c9e8-459c-43c7-bfc8-8a58a7f8efaa,FINISH,331,Version2
BenchmarkComponent,6707c9e8-459c-43c7-bfc8-8a58a7f8efaa,OnInit_OnParam,175,Version2
BenchmarkComponent,6707c9e8-459c-43c7-bfc8-8a58a7f8efaa,OnParam_OnAfterRender,331,Version2
BenchmarkComponent,6707c9e8-459c-43c7-bfc8-8a58a7f8efaa,SetParam,174,Version2
BenchmarkComponent,6707c9e8-459c-43c7-bfc8-8a58a7f8efaa,SetParam_OnInit,175,Version2
VersionComponent,6707c9e8-459c-43c7-bfc8-8a58a7f8efaa,FINISH,327,Version2
VersionComponent,6707c9e8-459c-43c7-bfc8-8a58a7f8efaa,GenerateOrders,141,Version2
VersionComponent,6707c9e8-459c-43c7-bfc8-8a58a7f8efaa,OnInit_OnParam,168,Version2
VersionComponent,6707c9e8-459c-43c7-bfc8-8a58a7f8efaa,OnParam_OnAfterRender,316,Version2
VersionComponent,6707c9e8-459c-43c7-bfc8-8a58a7f8efaa,PopulateChartOrderState,12,Version2
VersionComponent,6707c9e8-459c-43c7-bfc8-8a58a7f8efaa,SetParam,5,Version2
VersionComponent,6707c9e8-459c-43c7-bfc8-8a58a7f8efaa,SetParam_OnInit,11,Version2
VersionComponent,6707c9e8-459c-43c7-bfc8-8a58a7f8efaa,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,69100b91-72dd-4f97-866a-8fcd91627e40,FINISH,312,Version2
BenchmarkComponent,69100b91-72dd-4f97-866a-8fcd91627e40,OnInit_OnParam,175,Version2
BenchmarkComponent,69100b91-72dd-4f97-866a-8fcd91627e40,OnParam_OnAfterRender,311,Version2
BenchmarkComponent,69100b91-72dd-4f97-866a-8fcd91627e40,SetParam,174,Version2
BenchmarkComponent,69100b91-72dd-4f97-866a-8fcd91627e40,SetParam_OnInit,175,Version2
VersionComponent,69100b91-72dd-4f97-866a-8fcd91627e40,FINISH,307,Version2
VersionComponent,69100b91-72dd-4f97-866a-8fcd91627e40,GenerateOrders,140,Version2
VersionComponent,69100b91-72dd-4f97-866a-8fcd91627e40,OnInit_OnParam,168,Version2
VersionComponent,69100b91-72dd-4f97-866a-8fcd91627e40,OnParam_OnAfterRender,297,Version2
VersionComponent,69100b91-72dd-4f97-866a-8fcd91627e40,PopulateChartOrderState,12,Version2
VersionComponent,69100b91-72dd-4f97-866a-8fcd91627e40,SetParam,5,Version2
VersionComponent,69100b91-72dd-4f97-866a-8fcd91627e40,SetParam_OnInit,12,Version2
VersionComponent,69100b91-72dd-4f97-866a-8fcd91627e40,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,72ae4b48-6344-4afa-a460-b56e94664cd5,FINISH,312,Version2
BenchmarkComponent,72ae4b48-6344-4afa-a460-b56e94664cd5,OnInit_OnParam,167,Version2
BenchmarkComponent,72ae4b48-6344-4afa-a460-b56e94664cd5,OnParam_OnAfterRender,311,Version2
BenchmarkComponent,72ae4b48-6344-4afa-a460-b56e94664cd5,SetParam,166,Version2
BenchmarkComponent,72ae4b48-6344-4afa-a460-b56e94664cd5,SetParam_OnInit,167,Version2
VersionComponent,72ae4b48-6344-4afa-a460-b56e94664cd5,FINISH,307,Version2
VersionComponent,72ae4b48-6344-4afa-a460-b56e94664cd5,GenerateOrders,133,Version2
VersionComponent,72ae4b48-6344-4afa-a460-b56e94664cd5,OnInit_OnParam,160,Version2
VersionComponent,72ae4b48-6344-4afa-a460-b56e94664cd5,OnParam_OnAfterRender,297,Version2
VersionComponent,72ae4b48-6344-4afa-a460-b56e94664cd5,PopulateChartOrderState,12,Version2
VersionComponent,72ae4b48-6344-4afa-a460-b56e94664cd5,SetParam,5,Version2
VersionComponent,72ae4b48-6344-4afa-a460-b56e94664cd5,SetParam_OnInit,12,Version2
VersionComponent,72ae4b48-6344-4afa-a460-b56e94664cd5,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,79d23041-0cf9-434b-b953-485e84a7da8d,FINISH,326,Version2
BenchmarkComponent,79d23041-0cf9-434b-b953-485e84a7da8d,OnInit_OnParam,169,Version2
BenchmarkComponent,79d23041-0cf9-434b-b953-485e84a7da8d,OnParam_OnAfterRender,326,Version2
BenchmarkComponent,79d23041-0cf9-434b-b953-485e84a7da8d,SetParam,168,Version2
BenchmarkComponent,79d23041-0cf9-434b-b953-485e84a7da8d,SetParam_OnInit,169,Version2
VersionComponent,79d23041-0cf9-434b-b953-485e84a7da8d,FINISH,322,Version2
VersionComponent,79d23041-0cf9-434b-b953-485e84a7da8d,GenerateOrders,134,Version2
VersionComponent,79d23041-0cf9-434b-b953-485e84a7da8d,OnInit_OnParam,163,Version2
VersionComponent,79d23041-0cf9-434b-b953-485e84a7da8d,OnParam_OnAfterRender,311,Version2
VersionComponent,79d23041-0cf9-434b-b953-485e84a7da8d,PopulateChartOrderState,12,Version2
VersionComponent,79d23041-0cf9-434b-b953-485e84a7da8d,SetParam,5,Version2
VersionComponent,79d23041-0cf9-434b-b953-485e84a7da8d,SetParam_OnInit,13,Version2
VersionComponent,79d23041-0cf9-434b-b953-485e84a7da8d,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,7c460a60-3682-4890-a744-dd7317d9f70d,FINISH,326,Version2
BenchmarkComponent,7c460a60-3682-4890-a744-dd7317d9f70d,OnInit_OnParam,175,Version2
BenchmarkComponent,7c460a60-3682-4890-a744-dd7317d9f70d,OnParam_OnAfterRender,326,Version2
BenchmarkComponent,7c460a60-3682-4890-a744-dd7317d9f70d,SetParam,173,Version2
BenchmarkComponent,7c460a60-3682-4890-a744-dd7317d9f70d,SetParam_OnInit,174,Version2
VersionComponent,7c460a60-3682-4890-a744-dd7317d9f70d,FINISH,322,Version2
VersionComponent,7c460a60-3682-4890-a744-dd7317d9f70d,GenerateOrders,140,Version2
VersionComponent,7c460a60-3682-4890-a744-dd7317d9f70d,OnInit_OnParam,167,Version2
VersionComponent,7c460a60-3682-4890-a744-dd7317d9f70d,OnParam_OnAfterRender,312,Version2
VersionComponent,7c460a60-3682-4890-a744-dd7317d9f70d,PopulateChartOrderState,12,Version2
VersionComponent,7c460a60-3682-4890-a744-dd7317d9f70d,SetParam,5,Version2
VersionComponent,7c460a60-3682-4890-a744-dd7317d9f70d,SetParam_OnInit,12,Version2
VersionComponent,7c460a60-3682-4890-a744-dd7317d9f70d,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,7da8306f-41d8-4120-9442-041f4223bbde,FINISH,325,Version2
BenchmarkComponent,7da8306f-41d8-4120-9442-041f4223bbde,OnInit_OnParam,175,Version2
BenchmarkComponent,7da8306f-41d8-4120-9442-041f4223bbde,OnParam_OnAfterRender,324,Version2
BenchmarkComponent,7da8306f-41d8-4120-9442-041f4223bbde,SetParam,174,Version2
BenchmarkComponent,7da8306f-41d8-4120-9442-041f4223bbde,SetParam_OnInit,175,Version2
VersionComponent,7da8306f-41d8-4120-9442-041f4223bbde,FINISH,320,Version2
VersionComponent,7da8306f-41d8-4120-9442-041f4223bbde,GenerateOrders,141,Version2
VersionComponent,7da8306f-41d8-4120-9442-041f4223bbde,OnInit_OnParam,168,Version2
VersionComponent,7da8306f-41d8-4120-9442-041f4223bbde,OnParam_OnAfterRender,309,Version2
VersionComponent,7da8306f-41d8-4120-9442-041f4223bbde,PopulateChartOrderState,12,Version2
VersionComponent,7da8306f-41d8-4120-9442-041f4223bbde,SetParam,5,Version2
VersionComponent,7da8306f-41d8-4120-9442-041f4223bbde,SetParam_OnInit,11,Version2
VersionComponent,7da8306f-41d8-4120-9442-041f4223bbde,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,89894f33-4674-4728-8f34-ee05869d88b5,FINISH,330,Version2
BenchmarkComponent,89894f33-4674-4728-8f34-ee05869d88b5,OnInit_OnParam,197,Version2
BenchmarkComponent,89894f33-4674-4728-8f34-ee05869d88b5,OnParam_OnAfterRender,330,Version2
BenchmarkComponent,89894f33-4674-4728-8f34-ee05869d88b5,SetParam,196,Version2
BenchmarkComponent,89894f33-4674-4728-8f34-ee05869d88b5,SetParam_OnInit,197,Version2
VersionComponent,89894f33-4674-4728-8f34-ee05869d88b5,FINISH,326,Version2
VersionComponent,89894f33-4674-4728-8f34-ee05869d88b5,GenerateOrders,163,Version2
VersionComponent,89894f33-4674-4728-8f34-ee05869d88b5,OnInit_OnParam,190,Version2
VersionComponent,89894f33-4674-4728-8f34-ee05869d88b5,OnParam_OnAfterRender,316,Version2
VersionComponent,89894f33-4674-4728-8f34-ee05869d88b5,PopulateChartOrderState,12,Version2
VersionComponent,89894f33-4674-4728-8f34-ee05869d88b5,SetParam,5,Version2
VersionComponent,89894f33-4674-4728-8f34-ee05869d88b5,SetParam_OnInit,12,Version2
VersionComponent,89894f33-4674-4728-8f34-ee05869d88b5,VisualizeOrderStatusSuccess,10,Version2
BenchmarkComponent,8a289f65-610b-4ec3-a18a-8dbee8607637,FINISH,322,Version2
BenchmarkComponent,8a289f65-610b-4ec3-a18a-8dbee8607637,OnInit_OnParam,171,Version2
BenchmarkComponent,8a289f65-610b-4ec3-a18a-8dbee8607637,OnParam_OnAfterRender,322,Version2
BenchmarkComponent,8a289f65-610b-4ec3-a18a-8dbee8607637,SetParam,170,Version2
BenchmarkComponent,8a289f65-610b-4ec3-a18a-8dbee8607637,SetParam_OnInit,171,Version2
VersionComponent,8a289f65-610b-4ec3-a18a-8dbee8607637,FINISH,318,Version2
VersionComponent,8a289f65-610b-4ec3-a18a-8dbee8607637,GenerateOrders,137,Version2
VersionComponent,8a289f65-610b-4ec3-a18a-8dbee8607637,OnInit_OnParam,164,Version2
VersionComponent,8a289f65-610b-4ec3-a18a-8dbee8607637,OnParam_OnAfterRender,308,Version2
VersionComponent,8a289f65-610b-4ec3-a18a-8dbee8607637,PopulateChartOrderState,12,Version2
VersionComponent,8a289f65-610b-4ec3-a18a-8dbee8607637,SetParam,5,Version2
VersionComponent,8a289f65-610b-4ec3-a18a-8dbee8607637,SetParam_OnInit,12,Version2
VersionComponent,8a289f65-610b-4ec3-a18a-8dbee8607637,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,8baafe92-3a1c-441b-837b-791f75aadff1,FINISH,326,Version2
BenchmarkComponent,8baafe92-3a1c-441b-837b-791f75aadff1,OnInit_OnParam,171,Version2
BenchmarkComponent,8baafe92-3a1c-441b-837b-791f75aadff1,OnParam_OnAfterRender,326,Version2
BenchmarkComponent,8baafe92-3a1c-441b-837b-791f75aadff1,SetParam,170,Version2
BenchmarkComponent,8baafe92-3a1c-441b-837b-791f75aadff1,SetParam_OnInit,171,Version2
VersionComponent,8baafe92-3a1c-441b-837b-791f75aadff1,FINISH,322,Version2
VersionComponent,8baafe92-3a1c-441b-837b-791f75aadff1,GenerateOrders,137,Version2
VersionComponent,8baafe92-3a1c-441b-837b-791f75aadff1,OnInit_OnParam,164,Version2
VersionComponent,8baafe92-3a1c-441b-837b-791f75aadff1,OnParam_OnAfterRender,312,Version2
VersionComponent,8baafe92-3a1c-441b-837b-791f75aadff1,PopulateChartOrderState,12,Version2
VersionComponent,8baafe92-3a1c-441b-837b-791f75aadff1,SetParam,5,Version2
VersionComponent,8baafe92-3a1c-441b-837b-791f75aadff1,SetParam_OnInit,11,Version2
VersionComponent,8baafe92-3a1c-441b-837b-791f75aadff1,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,8dfc6c44-9d78-44ab-a3e3-7251981e59b4,FINISH,311,Version2
BenchmarkComponent,8dfc6c44-9d78-44ab-a3e3-7251981e59b4,OnInit_OnParam,169,Version2
BenchmarkComponent,8dfc6c44-9d78-44ab-a3e3-7251981e59b4,OnParam_OnAfterRender,311,Version2
BenchmarkComponent,8dfc6c44-9d78-44ab-a3e3-7251981e59b4,SetParam,168,Version2
BenchmarkComponent,8dfc6c44-9d78-44ab-a3e3-7251981e59b4,SetParam_OnInit,169,Version2
VersionComponent,8dfc6c44-9d78-44ab-a3e3-7251981e59b4,FINISH,307,Version2
VersionComponent,8dfc6c44-9d78-44ab-a3e3-7251981e59b4,GenerateOrders,135,Version2
VersionComponent,8dfc6c44-9d78-44ab-a3e3-7251981e59b4,OnInit_OnParam,163,Version2
VersionComponent,8dfc6c44-9d78-44ab-a3e3-7251981e59b4,OnParam_OnAfterRender,296,Version2
VersionComponent,8dfc6c44-9d78-44ab-a3e3-7251981e59b4,PopulateChartOrderState,12,Version2
VersionComponent,8dfc6c44-9d78-44ab-a3e3-7251981e59b4,SetParam,5,Version2
VersionComponent,8dfc6c44-9d78-44ab-a3e3-7251981e59b4,SetParam_OnInit,12,Version2
VersionComponent,8dfc6c44-9d78-44ab-a3e3-7251981e59b4,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,93a28e01-c7d2-480f-9c8c-2e0e25a06a4e,FINISH,313,Version2
BenchmarkComponent,93a28e01-c7d2-480f-9c8c-2e0e25a06a4e,OnInit_OnParam,174,Version2
BenchmarkComponent,93a28e01-c7d2-480f-9c8c-2e0e25a06a4e,OnParam_OnAfterRender,313,Version2
BenchmarkComponent,93a28e01-c7d2-480f-9c8c-2e0e25a06a4e,SetParam,173,Version2
BenchmarkComponent,93a28e01-c7d2-480f-9c8c-2e0e25a06a4e,SetParam_OnInit,173,Version2
VersionComponent,93a28e01-c7d2-480f-9c8c-2e0e25a06a4e,FINISH,309,Version2
VersionComponent,93a28e01-c7d2-480f-9c8c-2e0e25a06a4e,GenerateOrders,140,Version2
VersionComponent,93a28e01-c7d2-480f-9c8c-2e0e25a06a4e,OnInit_OnParam,167,Version2
VersionComponent,93a28e01-c7d2-480f-9c8c-2e0e25a06a4e,OnParam_OnAfterRender,299,Version2
VersionComponent,93a28e01-c7d2-480f-9c8c-2e0e25a06a4e,PopulateChartOrderState,12,Version2
VersionComponent,93a28e01-c7d2-480f-9c8c-2e0e25a06a4e,SetParam,5,Version2
VersionComponent,93a28e01-c7d2-480f-9c8c-2e0e25a06a4e,SetParam_OnInit,11,Version2
VersionComponent,93a28e01-c7d2-480f-9c8c-2e0e25a06a4e,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,96f85b19-3de4-4c1c-a011-af1fd357c5dd,FINISH,315,Version2
BenchmarkComponent,96f85b19-3de4-4c1c-a011-af1fd357c5dd,OnInit_OnParam,173,Version2
BenchmarkComponent,96f85b19-3de4-4c1c-a011-af1fd357c5dd,OnParam_OnAfterRender,315,Version2
BenchmarkComponent,96f85b19-3de4-4c1c-a011-af1fd357c5dd,SetParam,172,Version2
BenchmarkComponent,96f85b19-3de4-4c1c-a011-af1fd357c5dd,SetParam_OnInit,173,Version2
VersionComponent,96f85b19-3de4-4c1c-a011-af1fd357c5dd,FINISH,311,Version2
VersionComponent,96f85b19-3de4-4c1c-a011-af1fd357c5dd,GenerateOrders,139,Version2
VersionComponent,96f85b19-3de4-4c1c-a011-af1fd357c5dd,OnInit_OnParam,166,Version2
VersionComponent,96f85b19-3de4-4c1c-a011-af1fd357c5dd,OnParam_OnAfterRender,301,Version2
VersionComponent,96f85b19-3de4-4c1c-a011-af1fd357c5dd,PopulateChartOrderState,12,Version2
VersionComponent,96f85b19-3de4-4c1c-a011-af1fd357c5dd,SetParam,5,Version2
VersionComponent,96f85b19-3de4-4c1c-a011-af1fd357c5dd,SetParam_OnInit,12,Version2
VersionComponent,96f85b19-3de4-4c1c-a011-af1fd357c5dd,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,9a0d0fce-d289-4ac5-b5ce-c9f22c855351,FINISH,326,Version2
BenchmarkComponent,9a0d0fce-d289-4ac5-b5ce-c9f22c855351,OnInit_OnParam,173,Version2
BenchmarkComponent,9a0d0fce-d289-4ac5-b5ce-c9f22c855351,OnParam_OnAfterRender,325,Version2
BenchmarkComponent,9a0d0fce-d289-4ac5-b5ce-c9f22c855351,SetParam,172,Version2
BenchmarkComponent,9a0d0fce-d289-4ac5-b5ce-c9f22c855351,SetParam_OnInit,173,Version2
VersionComponent,9a0d0fce-d289-4ac5-b5ce-c9f22c855351,FINISH,322,Version2
VersionComponent,9a0d0fce-d289-4ac5-b5ce-c9f22c855351,GenerateOrders,140,Version2
VersionComponent,9a0d0fce-d289-4ac5-b5ce-c9f22c855351,OnInit_OnParam,166,Version2
VersionComponent,9a0d0fce-d289-4ac5-b5ce-c9f22c855351,OnParam_OnAfterRender,311,Version2
VersionComponent,9a0d0fce-d289-4ac5-b5ce-c9f22c855351,PopulateChartOrderState,11,Version2
VersionComponent,9a0d0fce-d289-4ac5-b5ce-c9f22c855351,SetParam,5,Version2
VersionComponent,9a0d0fce-d289-4ac5-b5ce-c9f22c855351,SetParam_OnInit,11,Version2
VersionComponent,9a0d0fce-d289-4ac5-b5ce-c9f22c855351,VisualizeOrderStatusSuccess,10,Version2
BenchmarkComponent,9f03623f-56ed-4845-adfc-ac864398dda5,FINISH,325,Version2
BenchmarkComponent,9f03623f-56ed-4845-adfc-ac864398dda5,OnInit_OnParam,169,Version2
BenchmarkComponent,9f03623f-56ed-4845-adfc-ac864398dda5,OnParam_OnAfterRender,324,Version2
BenchmarkComponent,9f03623f-56ed-4845-adfc-ac864398dda5,SetParam,168,Version2
BenchmarkComponent,9f03623f-56ed-4845-adfc-ac864398dda5,SetParam_OnInit,169,Version2
VersionComponent,9f03623f-56ed-4845-adfc-ac864398dda5,FINISH,321,Version2
VersionComponent,9f03623f-56ed-4845-adfc-ac864398dda5,GenerateOrders,135,Version2
VersionComponent,9f03623f-56ed-4845-adfc-ac864398dda5,OnInit_OnParam,163,Version2
VersionComponent,9f03623f-56ed-4845-adfc-ac864398dda5,OnParam_OnAfterRender,310,Version2
VersionComponent,9f03623f-56ed-4845-adfc-ac864398dda5,PopulateChartOrderState,13,Version2
VersionComponent,9f03623f-56ed-4845-adfc-ac864398dda5,SetParam,6,Version2
VersionComponent,9f03623f-56ed-4845-adfc-ac864398dda5,SetParam_OnInit,12,Version2
VersionComponent,9f03623f-56ed-4845-adfc-ac864398dda5,VisualizeOrderStatusSuccess,9,Version2
BenchmarkComponent,a831ed9e-1ff1-4886-b327-6806549284ef,FINISH,323,Version2
BenchmarkComponent,a831ed9e-1ff1-4886-b327-6806549284ef,OnInit_OnParam,175,Version2
BenchmarkComponent,a831ed9e-1ff1-4886-b327-6806549284ef,OnParam_OnAfterRender,323,Version2
BenchmarkComponent,a831ed9e-1ff1-4886-b327-6806549284ef,SetParam,174,Version2
BenchmarkComponent,a831ed9e-1ff1-4886-b327-6806549284ef,SetParam_OnInit,174,Version2
VersionComponent,a831ed9e-1ff1-4886-b327-6806549284ef,FINISH,319,Version2
VersionComponent,a831ed9e-1ff1-4886-b327-6806549284ef,GenerateOrders,141,Version2
VersionComponent,a831ed9e-1ff1-4886-b327-6806549284ef,OnInit_OnParam,168,Version2
VersionComponent,a831ed9e-1ff1-4886-b327-6806549284ef,OnParam_OnAfterRender,308,Version2
VersionComponent,a831ed9e-1ff1-4886-b327-6806549284ef,PopulateChartOrderState,12,Version2
VersionComponent,a831ed9e-1ff1-4886-b327-6806549284ef,SetParam,5,Version2
VersionComponent,a831ed9e-1ff1-4886-b327-6806549284ef,SetParam_OnInit,11,Version2
