ObjInstance,Identifier,MethodName,ElapsedMilliseconds,Version
BenchmarkComponent,8e0b0376-20b4-447c-b472-a3e8cc1a9c4e,OnInit_OnParam,402,Version2
BenchmarkComponent,8e0b0376-20b4-447c-b472-a3e8cc1a9c4e,OnParam_OnAfterRender,471,Version2
BenchmarkComponent,8e0b0376-20b4-447c-b472-a3e8cc1a9c4e,SetParam,401,Version2
BenchmarkComponent,8e0b0376-20b4-447c-b472-a3e8cc1a9c4e,SetParam_OnInit,402,Version2
VersionComponent,8e0b0376-20b4-447c-b472-a3e8cc1a9c4e,FINISH,465,Version2
VersionComponent,8e0b0376-20b4-447c-b472-a3e8cc1a9c4e,GenerateOrders,354,Version2
VersionComponent,8e0b0376-20b4-447c-b472-a3e8cc1a9c4e,OnInit_OnParam,390,Version2
VersionComponent,8e0b0376-20b4-447c-b472-a3e8cc1a9c4e,OnParam_OnAfterRender,447,Version2
VersionComponent,8e0b0376-20b4-447c-b472-a3e8cc1a9c4e,PopulateChartOrderState,11,Version2
VersionComponent,8e0b0376-20b4-447c-b472-a3e8cc1a9c4e,SetParam,8,Version2
VersionComponent,8e0b0376-20b4-447c-b472-a3e8cc1a9c4e,SetParam_OnInit,21,Version2
VersionComponent,8e0b0376-20b4-447c-b472-a3e8cc1a9c4e,VisualizeOrderStatusSuccess,17,Version2
BenchmarkComponent,8ee84913-949b-4d11-97b5-e36b979ab2a9,FINISH,472,Version2
BenchmarkComponent,8ee84913-949b-4d11-97b5-e36b979ab2a9,OnInit_OnParam,403,Version2
BenchmarkComponent,8ee84913-949b-4d11-97b5-e36b979ab2a9,OnParam_OnAfterRender,472,Version2
BenchmarkComponent,8ee84913-949b-4d11-97b5-e36b979ab2a9,SetParam,402,Version2
BenchmarkComponent,8ee84913-949b-4d11-97b5-e36b979ab2a9,SetParam_OnInit,403,Version2
VersionComponent,8ee84913-949b-4d11-97b5-e36b979ab2a9,FINISH,466,Version2
VersionComponent,8ee84913-949b-4d11-97b5-e36b979ab2a9,GenerateOrders,355,Version2
VersionComponent,8ee84913-949b-4d11-97b5-e36b979ab2a9,OnInit_OnParam,391,Version2
VersionComponent,8ee84913-949b-4d11-97b5-e36b979ab2a9,OnParam_OnAfterRender,448,Version2
VersionComponent,8ee84913-949b-4d11-97b5-e36b979ab2a9,PopulateChartOrderState,11,Version2
VersionComponent,8ee84913-949b-4d11-97b5-e36b979ab2a9,SetParam,8,Version2
VersionComponent,8ee84913-949b-4d11-97b5-e36b979ab2a9,SetParam_OnInit,22,Version2
VersionComponent,8ee84913-949b-4d11-97b5-e36b979ab2a9,VisualizeOrderStatusSuccess,17,Version2
BenchmarkComponent,944baddd-b34d-4c0d-a748-8ff515b321ec,FINISH,474,Version2
BenchmarkComponent,944baddd-b34d-4c0d-a748-8ff515b321ec,OnInit_OnParam,404,Version2
BenchmarkComponent,944baddd-b34d-4c0d-a748-8ff515b321ec,OnParam_OnAfterRender,474,Version2
BenchmarkComponent,944baddd-b34d-4c0d-a748-8ff515b321ec,SetParam,403,Version2
BenchmarkComponent,944baddd-b34d-4c0d-a748-8ff515b321ec,SetParam_OnInit,404,Version2
VersionComponent,944baddd-b34d-4c0d-a748-8ff515b321ec,FINISH,468,Version2
VersionComponent,944baddd-b34d-4c0d-a748-8ff515b321ec,GenerateOrders,353,Version2
VersionComponent,944baddd-b34d-4c0d-a748-8ff515b321ec,OnInit_OnParam,391,Version2
VersionComponent,944baddd-b34d-4c0d-a748-8ff515b321ec,OnParam_OnAfterRender,450,Version2
VersionComponent,944baddd-b34d-4c0d-a748-8ff515b321ec,PopulateChartOrderState,13,Version2
VersionComponent,944baddd-b34d-4c0d-a748-8ff515b321ec,SetParam,9,Version2
VersionComponent,944baddd-b34d-4c0d-a748-8ff515b321ec,SetParam_OnInit,22,Version2
VersionComponent,944baddd-b34d-4c0d-a748-8ff515b321ec,VisualizeOrderStatusSuccess,17,Version2
BenchmarkComponent,95bd7e1f-b873-4d98-9882-12cdb8f4102c,FINISH,473,Version2
BenchmarkComponent,95bd7e1f-b873-4d98-9882-12cdb8f4102c,OnInit_OnParam,402,Version2
BenchmarkComponent,95bd7e1f-b873-4d98-9882-12cdb8f4102c,OnParam_OnAfterRender,472,Version2
BenchmarkComponent,95bd7e1f-b873-4d98-9882-12cdb8f4102c,SetParam,400,Version2
BenchmarkComponent,95bd7e1f-b873-4d98-9882-12cdb8f4102c,SetParam_OnInit,401,Version2
VersionComponent,95bd7e1f-b873-4d98-9882-12cdb8f4102c,FINISH,467,Version2
VersionComponent,95bd7e1f-b873-4d98-9882-12cdb8f4102c,GenerateOrders,354,Version2
VersionComponent,95bd7e1f-b873-4d98-9882-12cdb8f4102c,OnInit_OnParam,390,Version2
VersionComponent,95bd7e1f-b873-4d98-9882-12cdb8f4102c,OnParam_OnAfterRender,449,Version2
VersionComponent,95bd7e1f-b873-4d98-9882-12cdb8f4102c,PopulateChartOrderState,11,Version2
VersionComponent,95bd7e1f-b873-4d98-9882-12cdb8f4102c,SetParam,9,Version2
VersionComponent,95bd7e1f-b873-4d98-9882-12cdb8f4102c,SetParam_OnInit,21,Version2
VersionComponent,95bd7e1f-b873-4d98-9882-12cdb8f4102c,VisualizeOrderStatusSuccess,17,Version2
BenchmarkComponent,9f4ec0cc-0011-451a-95e6-9b003111419a,FINISH,476,Version2
BenchmarkComponent,9f4ec0cc-0011-451a-95e6-9b003111419a,OnInit_OnParam,405,Version2
BenchmarkComponent,9f4ec0cc-0011-451a-95e6-9b003111419a,OnParam_OnAfterRender,476,Version2
BenchmarkComponent,9f4ec0cc-0011-451a-95e6-9b003111419a,SetParam,404,Version2
BenchmarkComponent,9f4ec0cc-0011-451a-95e6-9b003111419a,SetParam_OnInit,405,Version2
VersionComponent,9f4ec0cc-0011-451a-95e6-9b003111419a,FINISH,470,Version2
VersionComponent,9f4ec0cc-0011-451a-95e6-9b003111419a,GenerateOrders,357,Version2
VersionComponent,9f4ec0cc-0011-451a-95e6-9b003111419a,OnInit_OnParam,393,Version2
VersionComponent,9f4ec0cc-0011-451a-95e6-9b003111419a,OnParam_OnAfterRender,452,Version2
VersionComponent,9f4ec0cc-0011-451a-95e6-9b003111419a,PopulateChartOrderState,11,Version2
VersionComponent,9f4ec0cc-0011-451a-95e6-9b003111419a,SetParam,8,Version2
VersionComponent,9f4ec0cc-0011-451a-95e6-9b003111419a,SetParam_OnInit,21,Version2
VersionComponent,9f4ec0cc-0011-451a-95e6-9b003111419a,VisualizeOrderStatusSuccess,17,Version2
BenchmarkComponent,c04446fd-36ef-41db-a103-8e50ef06f27b,FINISH,477,Version2
BenchmarkComponent,c04446fd-36ef-41db-a103-8e50ef06f27b,OnInit_OnParam,405,Version2
BenchmarkComponent,c04446fd-36ef-41db-a103-8e50ef06f27b,OnParam_OnAfterRender,476,Version2
BenchmarkComponent,c04446fd-36ef-41db-a103-8e50ef06f27b,SetParam,404,Version2
BenchmarkComponent,c04446fd-36ef-41db-a103-8e50ef06f27b,SetParam_OnInit,404,Version2
VersionComponent,c04446fd-36ef-41db-a103-8e50ef06f27b,FINISH,471,Version2
VersionComponent,c04446fd-36ef-41db-a103-8e50ef06f27b,GenerateOrders,355,Version2
VersionComponent,c04446fd-36ef-41db-a103-8e50ef06f27b,OnInit_OnParam,392,Version2
VersionComponent,c04446fd-36ef-41db-a103-8e50ef06f27b,OnParam_OnAfterRender,452,Version2
VersionComponent,c04446fd-36ef-41db-a103-8e50ef06f27b,PopulateChartOrderState,12,Version2
VersionComponent,c04446fd-36ef-41db-a103-8e50ef06f27b,SetParam,9,Version2
VersionComponent,c04446fd-36ef-41db-a103-8e50ef06f27b,SetParam_OnInit,22,Version2
VersionComponent,c04446fd-36ef-41db-a103-8e50ef06f27b,VisualizeOrderStatusSuccess,18,Version2
BenchmarkComponent,c95a4eed-2253-429c-8982-702dc2e87577,FINISH,475,Version2
BenchmarkComponent,c95a4eed-2253-429c-8982-702dc2e87577,OnInit_OnParam,405,Version2
BenchmarkComponent,c95a4eed-2253-429c-8982-702dc2e87577,OnParam_OnAfterRender,475,Version2
BenchmarkComponent,c95a4eed-2253-429c-8982-702dc2e87577,SetParam,404,Version2
BenchmarkComponent,c95a4eed-2253-429c-8982-702dc2e87577,SetParam_OnInit,405,Version2
VersionComponent,c95a4eed-2253-429c-8982-702dc2e87577,FINISH,469,Version2
VersionComponent,c95a4eed-2253-429c-8982-702dc2e87577,GenerateOrders,357,Version2
VersionComponent,c95a4eed-2253-429c-8982-702dc2e87577,OnInit_OnParam,392,Version2
VersionComponent,c95a4eed-2253-429c-8982-702dc2e87577,OnParam_OnAfterRender,451,Version2
VersionComponent,c95a4eed-2253-429c-8982-702dc2e87577,PopulateChartOrderState,11,Version2
VersionComponent,c95a4eed-2253-429c-8982-702dc2e87577,SetParam,8,Version2
VersionComponent,c95a4eed-2253-429c-8982-702dc2e87577,SetParam_OnInit,21,Version2
VersionComponent,c95a4eed-2253-429c-8982-702dc2e87577,VisualizeOrderStatusSuccess,17,Version2
BenchmarkComponent,d6bf7fa8-0622-4cc9-b2f5-9ebb06855ddb,FINISH,486,Version2
BenchmarkComponent,d6bf7fa8-0622-4cc9-b2f5-9ebb06855ddb,OnInit_OnParam,415,Version2
BenchmarkComponent,d6bf7fa8-0622-4cc9-b2f5-9ebb06855ddb,OnParam_OnAfterRender,485,Version2
BenchmarkComponent,d6bf7fa8-0622-4cc9-b2f5-9ebb06855ddb,SetParam,414,Version2
BenchmarkComponent,d6bf7fa8-0622-4cc9-b2f5-9ebb06855ddb,SetParam_OnInit,415,Version2
VersionComponent,d6bf7fa8-0622-4cc9-b2f5-9ebb06855ddb,FINISH,480,Version2
VersionComponent,d6bf7fa8-0622-4cc9-b2f5-9ebb06855ddb,GenerateOrders,364,Version2
VersionComponent,d6bf7fa8-0622-4cc9-b2f5-9ebb06855ddb,OnInit_OnParam,402,Version2
VersionComponent,d6bf7fa8-0622-4cc9-b2f5-9ebb06855ddb,OnParam_OnAfterRender,461,Version2
VersionComponent,d6bf7fa8-0622-4cc9-b2f5-9ebb06855ddb,PopulateChartOrderState,11,Version2
VersionComponent,d6bf7fa8-0622-4cc9-b2f5-9ebb06855ddb,SetParam,9,Version2
VersionComponent,d6bf7fa8-0622-4cc9-b2f5-9ebb06855ddb,SetParam_OnInit,24,Version2
VersionComponent,d6bf7fa8-0622-4cc9-b2f5-9ebb06855ddb,VisualizeOrderStatusSuccess,18,Version2
BenchmarkComponent,d6f9b8fd-6f48-42e4-bc4c-e4407eead269,FINISH,476,Version2
BenchmarkComponent,d6f9b8fd-6f48-42e4-bc4c-e4407eead269,OnInit_OnParam,405,Version2
BenchmarkComponent,d6f9b8fd-6f48-42e4-bc4c-e4407eead269,OnParam_OnAfterRender,475,Version2
BenchmarkComponent,d6f9b8fd-6f48-42e4-bc4c-e4407eead269,SetParam,404,Version2
BenchmarkComponent,d6f9b8fd-6f48-42e4-bc4c-e4407eead269,SetParam_OnInit,405,Version2
VersionComponent,d6f9b8fd-6f48-42e4-bc4c-e4407eead269,FINISH,470,Version2
VersionComponent,d6f9b8fd-6f48-42e4-bc4c-e4407eead269,GenerateOrders,357,Version2
VersionComponent,d6f9b8fd-6f48-42e4-bc4c-e4407eead269,OnInit_OnParam,393,Version2
VersionComponent,d6f9b8fd-6f48-42e4-bc4c-e4407eead269,OnParam_OnAfterRender,452,Version2
VersionComponent,d6f9b8fd-6f48-42e4-bc4c-e4407eead269,PopulateChartOrderState,11,Version2
VersionComponent,d6f9b8fd-6f48-42e4-bc4c-e4407eead269,SetParam,8,Version2
VersionComponent,d6f9b8fd-6f48-42e4-bc4c-e4407eead269,SetParam_OnInit,21,Version2
VersionComponent,d6f9b8fd-6f48-42e4-bc4c-e4407eead269,VisualizeOrderStatusSuccess,17,Version2
BenchmarkComponent,da4a697b-fdcc-4536-a4b8-8e7367c04ac6,FINISH,472,Version2
BenchmarkComponent,da4a697b-fdcc-4536-a4b8-8e7367c04ac6,OnInit_OnParam,403,Version2
BenchmarkComponent,da4a697b-fdcc-4536-a4b8-8e7367c04ac6,OnParam_OnAfterRender,472,Version2
BenchmarkComponent,da4a697b-fdcc-4536-a4b8-8e7367c04ac6,SetParam,402,Version2
BenchmarkComponent,da4a697b-fdcc-4536-a4b8-8e7367c04ac6,SetParam_OnInit,403,Version2
VersionComponent,da4a697b-fdcc-4536-a4b8-8e7367c04ac6,FINISH,467,Version2
VersionComponent,da4a697b-fdcc-4536-a4b8-8e7367c04ac6,GenerateOrders,355,Version2
VersionComponent,da4a697b-fdcc-4536-a4b8-8e7367c04ac6,OnInit_OnParam,391,Version2
VersionComponent,da4a697b-fdcc-4536-a4b8-8e7367c04ac6,OnParam_OnAfterRender,449,Version2
VersionComponent,da4a697b-fdcc-4536-a4b8-8e7367c04ac6,PopulateChartOrderState,11,Version2
VersionComponent,da4a697b-fdcc-4536-a4b8-8e7367c04ac6,SetParam,8,Version2
VersionComponent,da4a697b-fdcc-4536-a4b8-8e7367c04ac6,SetParam_OnInit,21,Version2
VersionComponent,da4a697b-fdcc-4536-a4b8-8e7367c04ac6,VisualizeOrderStatusSuccess,17,Version2
BenchmarkComponent,dc74ff68-5d72-4467-98ba-655540cf450d,FINISH,478,Version2
BenchmarkComponent,dc74ff68-5d72-4467-98ba-655540cf450d,OnInit_OnParam,408,Version2
BenchmarkComponent,dc74ff68-5d72-4467-98ba-655540cf450d,OnParam_OnAfterRender,478,Version2
BenchmarkComponent,dc74ff68-5d72-4467-98ba-655540cf450d,SetParam,407,Version2
BenchmarkComponent,dc74ff68-5d72-4467-98ba-655540cf450d,SetParam_OnInit,408,Version2
VersionComponent,dc74ff68-5d72-4467-98ba-655540cf450d,FINISH,473,Version2
VersionComponent,dc74ff68-5d72-4467-98ba-655540cf450d,GenerateOrders,360,Version2
VersionComponent,dc74ff68-5d72-4467-98ba-655540cf450d,OnInit_OnParam,396,Version2
VersionComponent,dc74ff68-5d72-4467-98ba-655540cf450d,OnParam_OnAfterRender,454,Version2
VersionComponent,dc74ff68-5d72-4467-98ba-655540cf450d,PopulateChartOrderState,12,Version2
VersionComponent,dc74ff68-5d72-4467-98ba-655540cf450d,SetParam,8,Version2
VersionComponent,dc74ff68-5d72-4467-98ba-655540cf450d,SetParam_OnInit,21,Version2
VersionComponent,dc74ff68-5d72-4467-98ba-655540cf450d,VisualizeOrderStatusSuccess,17,Version2
BenchmarkComponent,e493cf70-d0b0-4ffe-95cf-c5c31f7f076d,FINISH,482,Version2
BenchmarkComponent,e493cf70-d0b0-4ffe-95cf-c5c31f7f076d,OnInit_OnParam,410,Version2
BenchmarkComponent,e493cf70-d0b0-4ffe-95cf-c5c31f7f076d,OnParam_OnAfterRender,482,Version2
BenchmarkComponent,e493cf70-d0b0-4ffe-95cf-c5c31f7f076d,SetParam,409,Version2
BenchmarkComponent,e493cf70-d0b0-4ffe-95cf-c5c31f7f076d,SetParam_OnInit,410,Version2
VersionComponent,e493cf70-d0b0-4ffe-95cf-c5c31f7f076d,FINISH,476,Version2
VersionComponent,e493cf70-d0b0-4ffe-95cf-c5c31f7f076d,GenerateOrders,362,Version2
VersionComponent,e493cf70-d0b0-4ffe-95cf-c5c31f7f076d,OnInit_OnParam,398,Version2
VersionComponent,e493cf70-d0b0-4ffe-95cf-c5c31f7f076d,OnParam_OnAfterRender,457,Version2
VersionComponent,e493cf70-d0b0-4ffe-95cf-c5c31f7f076d,PopulateChartOrderState,11,Version2
VersionComponent,e493cf70-d0b0-4ffe-95cf-c5c31f7f076d,SetParam,8,Version2
VersionComponent,e493cf70-d0b0-4ffe-95cf-c5c31f7f076d,SetParam_OnInit,21,Version2
VersionComponent,e493cf70-d0b0-4ffe-95cf-c5c31f7f076d,VisualizeOrderStatusSuccess,18,Version2
BenchmarkComponent,eb5c76c7-a1bb-46ad-b02e-6c3227932458,FINISH,477,Version2
BenchmarkComponent,eb5c76c7-a1bb-46ad-b02e-6c3227932458,OnInit_OnParam,406,Version2
BenchmarkComponent,eb5c76c7-a1bb-46ad-b02e-6c3227932458,OnParam_OnAfterRender,476,Version2
BenchmarkComponent,eb5c76c7-a1bb-46ad-b02e-6c3227932458,SetParam,405,Version2
BenchmarkComponent,eb5c76c7-a1bb-46ad-b02e-6c3227932458,SetParam_OnInit,406,Version2
VersionComponent,eb5c76c7-a1bb-46ad-b02e-6c3227932458,FINISH,471,Version2
VersionComponent,eb5c76c7-a1bb-46ad-b02e-6c3227932458,GenerateOrders,357,Version2
VersionComponent,eb5c76c7-a1bb-46ad-b02e-6c3227932458,OnInit_OnParam,394,Version2
VersionComponent,eb5c76c7-a1bb-46ad-b02e-6c3227932458,OnParam_OnAfterRender,453,Version2
VersionComponent,eb5c76c7-a1bb-46ad-b02e-6c3227932458,PopulateChartOrderState,11,Version2
VersionComponent,eb5c76c7-a1bb-46ad-b02e-6c3227932458,SetParam,9,Version2
VersionComponent,eb5c76c7-a1bb-46ad-b02e-6c3227932458,SetParam_OnInit,22,Version2
VersionComponent,eb5c76c7-a1bb-46ad-b02e-6c3227932458,VisualizeOrderStatusSuccess,17,Version2
BenchmarkComponent,f49ca8d0-e71d-49a3-86db-06231738220c,FINISH,481,Version2
BenchmarkComponent,f49ca8d0-e71d-49a3-86db-06231738220c,OnInit_OnParam,410,Version2
BenchmarkComponent,f49ca8d0-e71d-49a3-86db-06231738220c,OnParam_OnAfterRender,481,Version2
BenchmarkComponent,f49ca8d0-e71d-49a3-86db-06231738220c,SetParam,408,Version2
BenchmarkComponent,f49ca8d0-e71d-49a3-86db-06231738220c,SetParam_OnInit,409,Version2
VersionComponent,f49ca8d0-e71d-49a3-86db-06231738220c,FINISH,475,Version2
VersionComponent,f49ca8d0-e71d-49a3-86db-06231738220c,GenerateOrders,361,Version2
VersionComponent,f49ca8d0-e71d-49a3-86db-06231738220c,OnInit_OnParam,397,Version2
VersionComponent,f49ca8d0-e71d-49a3-86db-06231738220c,OnParam_OnAfterRender,456,Version2
VersionComponent,f49ca8d0-e71d-49a3-86db-06231738220c,PopulateChartOrderState,12,Version2
VersionComponent,f49ca8d0-e71d-49a3-86db-06231738220c,SetParam,8,Version2
VersionComponent,f49ca8d0-e71d-49a3-86db-06231738220c,SetParam_OnInit,21,Version2
VersionComponent,f49ca8d0-e71d-49a3-86db-06231738220c,VisualizeOrderStatusSuccess,18,Version2
BenchmarkComponent,01ef865c-ea6c-403c-a3ff-acc7b02fde4e,FINISH,953,Version3
BenchmarkComponent,01ef865c-ea6c-403c-a3ff-acc7b02fde4e,OnInit_OnParam,916,Version3
BenchmarkComponent,01ef865c-ea6c-403c-a3ff-acc7b02fde4e,OnParam_OnAfterRender,952,Version3
BenchmarkComponent,01ef865c-ea6c-403c-a3ff-acc7b02fde4e,SetParam,915,Version3
BenchmarkComponent,01ef865c-ea6c-403c-a3ff-acc7b02fde4e,SetParam_OnInit,916,Version3
VersionComponent,01ef865c-ea6c-403c-a3ff-acc7b02fde4e,FINISH,458,Version3
VersionComponent,01ef865c-ea6c-403c-a3ff-acc7b02fde4e,GenerateOrders,366,Version3
VersionComponent,01ef865c-ea6c-403c-a3ff-acc7b02fde4e,OnInit_OnParam,404,Version3
VersionComponent,01ef865c-ea6c-403c-a3ff-acc7b02fde4e,OnParam_OnAfterRender,442,Version3
VersionComponent,01ef865c-ea6c-403c-a3ff-acc7b02fde4e,PopulateChartOrderState,11,Version3
VersionComponent,01ef865c-ea6c-403c-a3ff-acc7b02fde4e,SetParam,9,Version3
VersionComponent,01ef865c-ea6c-403c-a3ff-acc7b02fde4e,SetParam_OnInit,22,Version3
VersionComponent,01ef865c-ea6c-403c-a3ff-acc7b02fde4e,VisualizeOrderStatusSuccess,15,Version3
BenchmarkComponent,04e1691f-2d80-4bca-90d9-5e685dbf1250,FINISH,924,Version3
BenchmarkComponent,04e1691f-2d80-4bca-90d9-5e685dbf1250,OnInit_OnParam,888,Version3
BenchmarkComponent,04e1691f-2d80-4bca-90d9-5e685dbf1250,OnParam_OnAfterRender,924,Version3
BenchmarkComponent,04e1691f-2d80-4bca-90d9-5e685dbf1250,SetParam,887,Version3
BenchmarkComponent,04e1691f-2d80-4bca-90d9-5e685dbf1250,SetParam_OnInit,887,Version3
VersionComponent,04e1691f-2d80-4bca-90d9-5e685dbf1250,FINISH,446,Version3
VersionComponent,04e1691f-2d80-4bca-90d9-5e685dbf1250,GenerateOrders,356,Version3
VersionComponent,04e1691f-2d80-4bca-90d9-5e685dbf1250,OnInit_OnParam,391,Version3
VersionComponent,04e1691f-2d80-4bca-90d9-5e685dbf1250,OnParam_OnAfterRender,430,Version3
VersionComponent,04e1691f-2d80-4bca-90d9-5e685dbf1250,PopulateChartOrderState,11,Version3
VersionComponent,04e1691f-2d80-4bca-90d9-5e685dbf1250,SetParam,8,Version3
VersionComponent,04e1691f-2d80-4bca-90d9-5e685dbf1250,SetParam_OnInit,21,Version3
VersionComponent,04e1691f-2d80-4bca-90d9-5e685dbf1250,VisualizeOrderStatusSuccess,15,Version3
BenchmarkComponent,0d7e76cc-8fd4-47f7-ae3a-61b4f336912c,FINISH,930,Version3
BenchmarkComponent,0d7e76cc-8fd4-47f7-ae3a-61b4f336912c,OnInit_OnParam,892,Version3
BenchmarkComponent,0d7e76cc-8fd4-47f7-ae3a-61b4f336912c,OnParam_OnAfterRender,929,Version3
BenchmarkComponent,0d7e76cc-8fd4-47f7-ae3a-61b4f336912c,SetParam,891,Version3
BenchmarkComponent,0d7e76cc-8fd4-47f7-ae3a-61b4f336912c,SetParam_OnInit,892,Version3
VersionComponent,0d7e76cc-8fd4-47f7-ae3a-61b4f336912c,FINISH,446,Version3
VersionComponent,0d7e76cc-8fd4-47f7-ae3a-61b4f336912c,GenerateOrders,353,Version3
VersionComponent,0d7e76cc-8fd4-47f7-ae3a-61b4f336912c,OnInit_OnParam,390,Version3
VersionComponent,0d7e76cc-8fd4-47f7-ae3a-61b4f336912c,OnParam_OnAfterRender,430,Version3
VersionComponent,0d7e76cc-8fd4-47f7-ae3a-61b4f336912c,PopulateChartOrderState,11,Version3
VersionComponent,0d7e76cc-8fd4-47f7-ae3a-61b4f336912c,SetParam,9,Version3
VersionComponent,0d7e76cc-8fd4-47f7-ae3a-61b4f336912c,SetParam_OnInit,22,Version3
VersionComponent,0d7e76cc-8fd4-47f7-ae3a-61b4f336912c,VisualizeOrderStatusSuccess,15,Version3
BenchmarkComponent,0ef01a01-d252-4ed4-9beb-b78a50f7153a,FINISH,929,Version3
BenchmarkComponent,0ef01a01-d252-4ed4-9beb-b78a50f7153a,OnInit_OnParam,891,Version3
BenchmarkComponent,0ef01a01-d252-4ed4-9beb-b78a50f7153a,OnParam_OnAfterRender,929,Version3
BenchmarkComponent,0ef01a01-d252-4ed4-9beb-b78a50f7153a,SetParam,890,Version3
BenchmarkComponent,0ef01a01-d252-4ed4-9beb-b78a50f7153a,SetParam_OnInit,891,Version3
VersionComponent,0ef01a01-d252-4ed4-9beb-b78a50f7153a,FINISH,450,Version3
VersionComponent,0ef01a01-d252-4ed4-9beb-b78a50f7153a,GenerateOrders,359,Version3
VersionComponent,0ef01a01-d252-4ed4-9beb-b78a50f7153a,OnInit_OnParam,395,Version3
VersionComponent,0ef01a01-d252-4ed4-9beb-b78a50f7153a,OnParam_OnAfterRender,434,Version3
VersionComponent,0ef01a01-d252-4ed4-9beb-b78a50f7153a,PopulateChartOrderState,11,Version3
VersionComponent,0ef01a01-d252-4ed4-9beb-b78a50f7153a,SetParam,9,Version3
VersionComponent,0ef01a01-d252-4ed4-9beb-b78a50f7153a,SetParam_OnInit,22,Version3
VersionComponent,0ef01a01-d252-4ed4-9beb-b78a50f7153a,VisualizeOrderStatusSuccess,15,Version3
BenchmarkComponent,13cbc779-664e-4d75-926a-4f07057c3eef,FINISH,934,Version3
BenchmarkComponent,13cbc779-664e-4d75-926a-4f07057c3eef,OnInit_OnParam,895,Version3
BenchmarkComponent,13cbc779-664e-4d75-926a-4f07057c3eef,OnParam_OnAfterRender,934,Version3
BenchmarkComponent,13cbc779-664e-4d75-926a-4f07057c3eef,SetParam,894,Version3
BenchmarkComponent,13cbc779-664e-4d75-926a-4f07057c3eef,SetParam_OnInit,895,Version3
VersionComponent,13cbc779-664e-4d75-926a-4f07057c3eef,FINISH,451,Version3
VersionComponent,13cbc779-664e-4d75-926a-4f07057c3eef,GenerateOrders,360,Version3
VersionComponent,13cbc779-664e-4d75-926a-4f07057c3eef,OnInit_OnParam,397,Version3
VersionComponent,13cbc779-664e-4d75-926a-4f07057c3eef,OnParam_OnAfterRender,436,Version3
VersionComponent,13cbc779-664e-4d75-926a-4f07057c3eef,PopulateChartOrderState,11,Version3
VersionComponent,13cbc779-664e-4d75-926a-4f07057c3eef,SetParam,9,Version3
VersionComponent,13cbc779-664e-4d75-926a-4f07057c3eef,SetParam_OnInit,22,Version3
VersionComponent,13cbc779-664e-4d75-926a-4f07057c3eef,VisualizeOrderStatusSuccess,15,Version3
BenchmarkComponent,2c5f07d7-7c19-4c22-8986-048d7e6e4d23,FINISH,929,Version3
BenchmarkComponent,2c5f07d7-7c19-4c22-8986-048d7e6e4d23,OnInit_OnParam,892,Version3
BenchmarkComponent,2c5f07d7-7c19-4c22-8986-048d7e6e4d23,OnParam_OnAfterRender,929,Version3
BenchmarkComponent,2c5f07d7-7c19-4c22-8986-048d7e6e4d23,SetParam,891,Version3
BenchmarkComponent,2c5f07d7-7c19-4c22-8986-048d7e6e4d23,SetParam_OnInit,892,Version3
VersionComponent,2c5f07d7-7c19-4c22-8986-048d7e6e4d23,FINISH,451,Version3
VersionComponent,2c5f07d7-7c19-4c22-8986-048d7e6e4d23,GenerateOrders,360,Version3
VersionComponent,2c5f07d7-7c19-4c22-8986-048d7e6e4d23,OnInit_OnParam,396,Version3
VersionComponent,2c5f07d7-7c19-4c22-8986-048d7e6e4d23,OnParam_OnAfterRender,435,Version3
VersionComponent,2c5f07d7-7c19-4c22-8986-048d7e6e4d23,PopulateChartOrderState,11,Version3
VersionComponent,2c5f07d7-7c19-4c22-8986-048d7e6e4d23,SetParam,8,Version3
VersionComponent,2c5f07d7-7c19-4c22-8986-048d7e6e4d23,SetParam_OnInit,21,Version3
VersionComponent,2c5f07d7-7c19-4c22-8986-048d7e6e4d23,VisualizeOrderStatusSuccess,15,Version3
BenchmarkComponent,33964db8-3b19-45ce-9035-5457a5bef8a8,FINISH,953,Version3
BenchmarkComponent,33964db8-3b19-45ce-9035-5457a5bef8a8,OnInit_OnParam,916,Version3
BenchmarkComponent,33964db8-3b19-45ce-9035-5457a5bef8a8,OnParam_OnAfterRender,952,Version3
BenchmarkComponent,33964db8-3b19-45ce-9035-5457a5bef8a8,SetParam,915,Version3
BenchmarkComponent,33964db8-3b19-45ce-9035-5457a5bef8a8,SetParam_OnInit,916,Version3
VersionComponent,33964db8-3b19-45ce-9035-5457a5bef8a8,FINISH,460,Version3
VersionComponent,33964db8-3b19-45ce-9035-5457a5bef8a8,GenerateOrders,366,Version3
VersionComponent,33964db8-3b19-45ce-9035-5457a5bef8a8,OnInit_OnParam,404,Version3
VersionComponent,33964db8-3b19-45ce-9035-5457a5bef8a8,OnParam_OnAfterRender,444,Version3
VersionComponent,33964db8-3b19-45ce-9035-5457a5bef8a8,PopulateChartOrderState,12,Version3
VersionComponent,33964db8-3b19-45ce-9035-5457a5bef8a8,SetParam,9,Version3
VersionComponent,33964db8-3b19-45ce-9035-5457a5bef8a8,SetParam_OnInit,23,Version3
VersionComponent,33964db8-3b19-45ce-9035-5457a5bef8a8,VisualizeOrderStatusSuccess,15,Version3
BenchmarkComponent,4c83f4d5-8d7f-4e39-b027-aa4b02696c61,FINISH,938,Version3
